gene_id	gene_symbol	ensembl_id	gene_title	gene_type	src	feature_space
55510	DDX43	ENSG00000080007	DEAD-box helicase 43	protein-coding	NCBI	best inferred
55512	SMPD3	ENSG00000103056	sphingomyelin phosphodiesterase 3	protein-coding	NCBI	best inferred
55521	TRIM36	ENSG00000152503	tripartite motif containing 36	protein-coding	NCBI	best inferred
55526	DHTKD1	ENSG00000181192	dehydrogenase E1 and transketolase domain containing 1	protein-coding	NCBI	best inferred
55540	IL17RB	ENSG00000056736	interleukin 17 receptor B	protein-coding	NCBI	best inferred
55544	RBM38	ENSG00000132819	RNA binding motif protein 38	protein-coding	NCBI	best inferred
55558	PLXNA3	ENSG00000130827	plexin A3	protein-coding	NCBI	best inferred
55565	ZNF821	ENSG00000102984	zinc finger protein 821	protein-coding	NCBI	best inferred
55568	GALNT10	ENSG00000164574	polypeptide N-acetylgalactosaminyltransferase 10	protein-coding	NCBI	best inferred
55573	CDV3	ENSG00000091527	CDV3 homolog	protein-coding	NCBI	best inferred
55577	NAGK	ENSG00000124357	N-acetylglucosamine kinase	protein-coding	NCBI	best inferred
55578	SUPT20H	ENSG00000102710	SPT20 homolog, SAGA complex component	protein-coding	NCBI	best inferred
55585	UBE2Q1	ENSG00000160714	ubiquitin conjugating enzyme E2 Q1	protein-coding	NCBI	best inferred
55589	BMP2K	ENSG00000138756	BMP2 inducible kinase	protein-coding	NCBI	best inferred
55596	ZCCHC8	ENSG00000033030	zinc finger CCHC-type containing 8	protein-coding	NCBI	best inferred
55601	DDX60	ENSG00000137628	DExD/H-box helicase 60	protein-coding	NCBI	best inferred
55602	CDKN2AIP	ENSG00000168564	CDKN2A interacting protein	protein-coding	NCBI	best inferred
55603	TENT5A	ENSG00000112773	terminal nucleotidyltransferase 5A	protein-coding	NCBI	best inferred
55607	PPP1R9A	ENSG00000158528	protein phosphatase 1 regulatory subunit 9A	protein-coding	NCBI	best inferred
55611	OTUB1	ENSG00000167770	OTU deubiquitinase, ubiquitin aldehyde binding 1	protein-coding	NCBI	best inferred
55612	FERMT1	ENSG00000101311	fermitin family member 1	protein-coding	NCBI	best inferred
55614	KIF16B	ENSG00000089177	kinesin family member 16B	protein-coding	NCBI	best inferred
55615	PRR5	ENSG00000186654	proline rich 5	protein-coding	NCBI	best inferred
55616	ASAP3	ENSG00000088280	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	protein-coding	NCBI	best inferred
55617	TASP1	ENSG00000089123	taspase 1	protein-coding	NCBI	best inferred
55619	DOCK10	ENSG00000135905	dedicator of cytokinesis 10	protein-coding	NCBI	best inferred
55621	TRMT1	ENSG00000104907	tRNA methyltransferase 1	protein-coding	NCBI	best inferred
55622	TTC27	ENSG00000018699	tetratricopeptide repeat domain 27	protein-coding	NCBI	best inferred
55623	THUMPD1	ENSG00000066654	THUMP domain containing 1	protein-coding	NCBI	best inferred
55624	POMGNT1	ENSG00000085998	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	protein-coding	NCBI	best inferred
55625	ZDHHC7	ENSG00000153786	zinc finger DHHC-type containing 7	protein-coding	NCBI	best inferred
55626	AMBRA1	ENSG00000110497	autophagy and beclin 1 regulator 1	protein-coding	NCBI	best inferred
55630	SLC39A4	ENSG00000147804	solute carrier family 39 member 4	protein-coding	NCBI	best inferred
55631	LRRC40	ENSG00000066557	leucine rich repeat containing 40	protein-coding	NCBI	best inferred
55634	KRBOX4	ENSG00000147121	KRAB box domain containing 4	protein-coding	NCBI	best inferred
55636	CHD7	ENSG00000171316	chromodomain helicase DNA binding protein 7	protein-coding	NCBI	best inferred
55638	SYBU	ENSG00000147642	syntabulin	protein-coding	NCBI	best inferred
55640	FLVCR2	ENSG00000119686	feline leukemia virus subgroup C cellular receptor family member 2	protein-coding	NCBI	best inferred
55643	BTBD2	ENSG00000133243	BTB domain containing 2	protein-coding	NCBI	best inferred
55644	OSGEP	ENSG00000092094	O-sialoglycoprotein endopeptidase	protein-coding	NCBI	best inferred
55647	RAB20	ENSG00000139832	RAB20, member RAS oncogene family	protein-coding	NCBI	best inferred
55650	PIGV	ENSG00000060642	phosphatidylinositol glycan anchor biosynthesis class V	protein-coding	NCBI	best inferred
55651	NHP2	ENSG00000145912	NHP2 ribonucleoprotein	protein-coding	NCBI	best inferred
55652	SLC48A1	ENSG00000211584	solute carrier family 48 member 1	protein-coding	NCBI	best inferred
55654	TMEM127	ENSG00000135956	transmembrane protein 127	protein-coding	NCBI	best inferred
55655	NLRP2	ENSG00000022556	NLR family pyrin domain containing 2	protein-coding	NCBI	best inferred
55656	INTS8	ENSG00000164941	integrator complex subunit 8	protein-coding	NCBI	best inferred
55657	ZNF692	ENSG00000171163	zinc finger protein 692	protein-coding	NCBI	best inferred
55658	RNF126	ENSG00000070423	ring finger protein 126	protein-coding	NCBI	best inferred
55660	PRPF40A	ENSG00000196504	pre-mRNA processing factor 40 homolog A	protein-coding	NCBI	best inferred
55661	DDX27	ENSG00000124228	DEAD-box helicase 27	protein-coding	NCBI	best inferred
55662	HIF1AN	ENSG00000166135	hypoxia inducible factor 1 subunit alpha inhibitor	protein-coding	NCBI	best inferred
55663	ZNF446	ENSG00000083838	zinc finger protein 446	protein-coding	NCBI	best inferred
55664	CDC37L1	ENSG00000106993	cell division cycle 37 like 1	protein-coding	NCBI	best inferred
55665	URGCP	ENSG00000106608	upregulator of cell proliferation	protein-coding	NCBI	best inferred
55666	NPLOC4	ENSG00000182446	NPL4 homolog, ubiquitin recognition factor	protein-coding	NCBI	best inferred
55667	DENND4C	ENSG00000137145	DENN domain containing 4C	protein-coding	NCBI	best inferred
55668	GPATCH2L	ENSG00000089916	G-patch domain containing 2 like	protein-coding	NCBI	best inferred
55669	MFN1	ENSG00000171109	mitofusin 1	protein-coding	NCBI	best inferred
55670	PEX26	ENSG00000215193	peroxisomal biogenesis factor 26	protein-coding	NCBI	best inferred
55671	PPP4R3A	ENSG00000100796	protein phosphatase 4 regulatory subunit 3A	protein-coding	NCBI	best inferred
55679	LIMS2	ENSG00000072163	LIM zinc finger domain containing 2	protein-coding	NCBI	best inferred
55681	SCYL2	ENSG00000136021	SCY1 like pseudokinase 2	protein-coding	NCBI	best inferred
55686	MREG	ENSG00000118242	melanoregulin	protein-coding	NCBI	best inferred
55687	TRMU	ENSG00000100416	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	protein-coding	NCBI	best inferred
55689	YEATS2	ENSG00000163872	YEATS domain containing 2	protein-coding	NCBI	best inferred
55690	PACS1	ENSG00000175115	phosphofurin acidic cluster sorting protein 1	protein-coding	NCBI	best inferred
55691	FRMD4A	ENSG00000151474	FERM domain containing 4A	protein-coding	NCBI	best inferred
55692	LUC7L	ENSG00000007392	LUC7 like	protein-coding	NCBI	best inferred
55693	KDM4D	ENSG00000186280	lysine demethylase 4D	protein-coding	NCBI	best inferred
55695	NSUN5	ENSG00000130305	NOP2/Sun RNA methyltransferase family member 5	protein-coding	NCBI	best inferred
55696	RBM22	ENSG00000086589	RNA binding motif protein 22	protein-coding	NCBI	best inferred
55697	VAC14	ENSG00000103043	Vac14, PIKFYVE complex component	protein-coding	NCBI	best inferred
55700	MAP7D1	ENSG00000116871	MAP7 domain containing 1	protein-coding	NCBI	best inferred
55701	ARHGEF40	ENSG00000165801	Rho guanine nucleotide exchange factor 40	protein-coding	NCBI	best inferred
55702	YJU2	ENSG00000105248	YJU2 splicing factor homolog	protein-coding	NCBI	best inferred
55703	POLR3B	ENSG00000013503	RNA polymerase III subunit B	protein-coding	NCBI	best inferred
55704	CCDC88A	ENSG00000115355	coiled-coil domain containing 88A	protein-coding	NCBI	best inferred
55705	IPO9	ENSG00000198700	importin 9	protein-coding	NCBI	best inferred
55706	NDC1	ENSG00000058804	NDC1 transmembrane nucleoporin	protein-coding	NCBI	best inferred
55707	NECAP2	ENSG00000157191	NECAP endocytosis associated 2	protein-coding	NCBI	best inferred
55709	KBTBD4	ENSG00000123444	kelch repeat and BTB domain containing 4	protein-coding	NCBI	best inferred
55711	FAR2	ENSG00000064763	fatty acyl-CoA reductase 2	protein-coding	NCBI	best inferred
55713	ZNF334	ENSG00000198185	zinc finger protein 334	protein-coding	NCBI	best inferred
55714	TENM3	ENSG00000218336	teneurin transmembrane protein 3	protein-coding	NCBI	best inferred
55715	DOK4	ENSG00000125170	docking protein 4	protein-coding	NCBI	best inferred
55716	LMBR1L	ENSG00000139636	limb development membrane protein 1 like	protein-coding	NCBI	best inferred
55717	WDR11	ENSG00000120008	WD repeat domain 11	protein-coding	NCBI	best inferred
55718	POLR3E	ENSG00000058600	RNA polymerase III subunit E	protein-coding	NCBI	best inferred
55719	SLF2	ENSG00000119906	SMC5-SMC6 complex localization factor 2	protein-coding	NCBI	best inferred
55720	TSR1	ENSG00000167721	TSR1 ribosome maturation factor	protein-coding	NCBI	best inferred
55722	CEP72	ENSG00000112877	centrosomal protein 72	protein-coding	NCBI	best inferred
55723	ASF1B	ENSG00000105011	anti-silencing function 1B histone chaperone	protein-coding	NCBI	best inferred
55726	INTS13	ENSG00000064102	integrator complex subunit 13	protein-coding	NCBI	best inferred
55729	ATF7IP	ENSG00000171681	activating transcription factor 7 interacting protein	protein-coding	NCBI	best inferred
55731	FAM222B	ENSG00000173065	family with sequence similarity 222 member B	protein-coding	NCBI	best inferred
55732	C1orf112	ENSG00000000460	chromosome 1 open reading frame 112	protein-coding	NCBI	best inferred
55733	HHAT	ENSG00000054392	hedgehog acyltransferase	protein-coding	NCBI	best inferred
55734	ZFP64	ENSG00000020256	ZFP64 zinc finger protein	protein-coding	NCBI	best inferred
55735	DNAJC11	ENSG00000007923	DnaJ heat shock protein family (Hsp40) member C11	protein-coding	NCBI	best inferred
55737	VPS35	ENSG00000069329	VPS35 retromer complex component	protein-coding	NCBI	best inferred
55738	ARFGAP1	ENSG00000101199	ADP ribosylation factor GTPase activating protein 1	protein-coding	NCBI	best inferred
55739	NAXD	ENSG00000213995	NAD(P)HX dehydratase	protein-coding	NCBI	best inferred
55740	ENAH	ENSG00000154380	ENAH actin regulator	protein-coding	NCBI	best inferred
55741	EDEM2	ENSG00000088298	ER degradation enhancing alpha-mannosidase like protein 2	protein-coding	NCBI	best inferred
55742	PARVA	ENSG00000197702	parvin alpha	protein-coding	NCBI	best inferred
55743	CHFR	ENSG00000072609	checkpoint with forkhead and ring finger domains	protein-coding	NCBI	best inferred
55744	COA1	ENSG00000106603	cytochrome c oxidase assembly factor 1 homolog	protein-coding	NCBI	best inferred
55745	AP5M1	ENSG00000053770	adaptor related protein complex 5 subunit mu 1	protein-coding	NCBI	best inferred
55750	AGK	ENSG00000006530	acylglycerol kinase	protein-coding	NCBI	best inferred
55751	TMEM184C	ENSG00000164168	transmembrane protein 184C	protein-coding	NCBI	best inferred
55752	SEPT11	ENSG00000138758	septin 11	protein-coding	NCBI	best inferred
55753	OGDHL	ENSG00000197444	oxoglutarate dehydrogenase like	protein-coding	NCBI	best inferred
55754	TMEM30A	ENSG00000112697	transmembrane protein 30A	protein-coding	NCBI	best inferred
55755	CDK5RAP2	ENSG00000136861	CDK5 regulatory subunit associated protein 2	protein-coding	NCBI	best inferred
55756	INTS9	ENSG00000104299	integrator complex subunit 9	protein-coding	NCBI	best inferred
55757	UGGT2	ENSG00000102595	UDP-glucose glycoprotein glucosyltransferase 2	protein-coding	NCBI	best inferred
55758	RCOR3	ENSG00000117625	REST corepressor 3	protein-coding	NCBI	best inferred
55759	WDR12	ENSG00000138442	WD repeat domain 12	protein-coding	NCBI	best inferred
55760	DHX32	ENSG00000089876	DEAH-box helicase 32 (putative)	protein-coding	NCBI	best inferred
55761	TTC17	ENSG00000052841	tetratricopeptide repeat domain 17	protein-coding	NCBI	best inferred
55763	EXOC1	ENSG00000090989	exocyst complex component 1	protein-coding	NCBI	best inferred
55764	IFT122	ENSG00000163913	intraflagellar transport 122	protein-coding	NCBI	best inferred
55765	INAVA	ENSG00000163362	innate immunity activator	protein-coding	NCBI	best inferred
55766	H2AFJ	ENSG00000246705	H2A histone family member J	protein-coding	NCBI	best inferred
55768	NGLY1	ENSG00000151092	N-glycanase 1	protein-coding	NCBI	best inferred
55769	ZNF83	ENSG00000167766	zinc finger protein 83	protein-coding	NCBI	best inferred
55770	EXOC2	ENSG00000112685	exocyst complex component 2	protein-coding	NCBI	best inferred
55775	TDP1	ENSG00000042088	tyrosyl-DNA phosphodiesterase 1	protein-coding	NCBI	best inferred
55776	SAYSD1	ENSG00000112167	SAYSVFN motif domain containing 1	protein-coding	NCBI	best inferred
55778	ZNF839	ENSG00000022976	zinc finger protein 839	protein-coding	NCBI	best inferred
55779	CFAP44	ENSG00000206530	cilia and flagella associated protein 44	protein-coding	NCBI	best inferred
55781	RIOK2	ENSG00000058729	RIO kinase 2	protein-coding	NCBI	best inferred
55784	MCTP2	ENSG00000140563	multiple C2 and transmembrane domain containing 2	protein-coding	NCBI	best inferred
55785	FGD6	ENSG00000180263	FYVE, RhoGEF and PH domain containing 6	protein-coding	NCBI	best inferred
55786	ZNF415	ENSG00000170954	zinc finger protein 415	protein-coding	NCBI	best inferred
55787	TXLNG	ENSG00000086712	taxilin gamma	protein-coding	NCBI	best inferred
55788	LMBRD1	ENSG00000168216	LMBR1 domain containing 1	protein-coding	NCBI	best inferred
55790	CSGALNACT1	ENSG00000147408	chondroitin sulfate N-acetylgalactosaminyltransferase 1	protein-coding	NCBI	best inferred
55791	LRIF1	ENSG00000121931	ligand dependent nuclear receptor interacting factor 1	protein-coding	NCBI	best inferred
55795	PCID2	ENSG00000126226	PCI domain containing 2	protein-coding	NCBI	best inferred
55796	MBNL3	ENSG00000076770	muscleblind like splicing regulator 3	protein-coding	NCBI	best inferred
55798	METTL2B	ENSG00000165055	methyltransferase like 2B	protein-coding	NCBI	best inferred
55799	CACNA2D3	ENSG00000157445	calcium voltage-gated channel auxiliary subunit alpha2delta 3	protein-coding	NCBI	best inferred
55800	SCN3B	ENSG00000166257	sodium voltage-gated channel beta subunit 3	protein-coding	NCBI	best inferred
55802	DCP1A	ENSG00000272886	decapping mRNA 1A	protein-coding	NCBI	best inferred
55803	ADAP2	ENSG00000184060	ArfGAP with dual PH domains 2	protein-coding	NCBI	best inferred
55805	LRP2BP	ENSG00000109771	LRP2 binding protein	protein-coding	NCBI	best inferred
55806	HR	ENSG00000168453	HR lysine demethylase and nuclear receptor corepressor	protein-coding	NCBI	best inferred
55810	FOXJ2	ENSG00000065970	forkhead box J2	protein-coding	NCBI	best inferred
55812	SPATA7	ENSG00000042317	spermatogenesis associated 7	protein-coding	NCBI	best inferred
55813	UTP6	ENSG00000108651	UTP6 small subunit processome component	protein-coding	NCBI	best inferred
55815	TSNAXIP1	ENSG00000102904	translin associated factor X interacting protein 1	protein-coding	NCBI	best inferred
55816	DOK5	ENSG00000101134	docking protein 5	protein-coding	NCBI	best inferred
55819	RNF130	ENSG00000113269	ring finger protein 130	protein-coding	NCBI	best inferred
55823	VPS11	ENSG00000160695	VPS11 core subunit of CORVET and HOPS complexes	protein-coding	NCBI	best inferred
55827	DCAF6	ENSG00000143164	DDB1 and CUL4 associated factor 6	protein-coding	NCBI	best inferred
55830	GLT8D1	ENSG00000016864	glycosyltransferase 8 domain containing 1	protein-coding	NCBI	best inferred
55831	EMC3	ENSG00000125037	ER membrane protein complex subunit 3	protein-coding	NCBI	best inferred
55832	CAND1	ENSG00000111530	cullin associated and neddylation dissociated 1	protein-coding	NCBI	best inferred
55833	UBAP2	ENSG00000137073	ubiquitin associated protein 2	protein-coding	NCBI	best inferred
55839	CENPN	ENSG00000166451	centromere protein N	protein-coding	NCBI	best inferred
55840	EAF2	ENSG00000145088	ELL associated factor 2	protein-coding	NCBI	best inferred
55841	WWC3	ENSG00000047644	WWC family member 3	protein-coding	NCBI	best inferred
55843	ARHGAP15	ENSG00000075884	Rho GTPase activating protein 15	protein-coding	NCBI	best inferred
55848	PLGRKT	ENSG00000107020	plasminogen receptor with a C-terminal lysine	protein-coding	NCBI	best inferred
55850	USE1	ENSG00000053501	unconventional SNARE in the ER 1	protein-coding	NCBI	best inferred
55852	TEX2	ENSG00000136478	testis expressed 2	protein-coding	NCBI	best inferred
55854	ZC3H15	ENSG00000065548	zinc finger CCCH-type containing 15	protein-coding	NCBI	best inferred
55856	ACOT13	ENSG00000112304	acyl-CoA thioesterase 13	protein-coding	NCBI	best inferred
55858	TMEM165	ENSG00000134851	transmembrane protein 165	protein-coding	NCBI	best inferred
55859	BEX1	ENSG00000133169	brain expressed X-linked 1	protein-coding	NCBI	best inferred
55860	ACTR10	ENSG00000131966	actin related protein 10	protein-coding	NCBI	best inferred
55862	ECHDC1	ENSG00000093144	ethylmalonyl-CoA decarboxylase 1	protein-coding	NCBI	best inferred
55863	TMEM126B	ENSG00000171204	transmembrane protein 126B	protein-coding	NCBI	best inferred
55870	ASH1L	ENSG00000116539	ASH1 like histone lysine methyltransferase	protein-coding	NCBI	best inferred
55872	PBK	ENSG00000168078	PDZ binding kinase	protein-coding	NCBI	best inferred
55876	GSDMB	ENSG00000073605	gasdermin B	protein-coding	NCBI	best inferred
55884	WSB2	ENSG00000176871	WD repeat and SOCS box containing 2	protein-coding	NCBI	best inferred
55885	LMO3	ENSG00000048540	LIM domain only 3	protein-coding	NCBI	best inferred
55888	ZKSCAN7	ENSG00000196345	zinc finger with KRAB and SCAN domains 7	protein-coding	NCBI	best inferred
55890	GPRC5C	ENSG00000170412	G protein-coupled receptor class C group 5 member C	protein-coding	NCBI	best inferred
55892	MYNN	ENSG00000085274	myoneurin	protein-coding	NCBI	best inferred
55898	UNC45A	ENSG00000140553	unc-45 myosin chaperone A	protein-coding	NCBI	best inferred
55900	ZNF302	ENSG00000089335	zinc finger protein 302	protein-coding	NCBI	best inferred
